tid,label,lat,lon,day,hour
212,212,40.7076238667875,-74.0079809409995,1,13
212,212,40.707627083214796,-74.0079752026013,1,13
212,212,40.761942896511,-73.78896894871079,1,19
212,212,40.707627083214796,-74.0079752026013,3,14
212,212,40.707677000000004,-74.0081495,3,14
212,212,40.7076238667875,-74.0079809409995,3,14
212,212,40.75047562272479,-73.9402842521667,3,18
212,212,40.707627083214796,-74.0079752026013,4,13
212,212,40.7076238667875,-74.0079809409995,4,13
212,212,40.761942896511,-73.78896894871079,6,8
212,212,40.7649623004208,-73.7690075036731,6,13
212,212,40.761942896511,-73.78896894871079,6,18
213,213,40.761942896511,-73.78896894871079,0,7
213,213,40.707559170740296,-74.0079924177954,0,13
213,213,40.7076238667875,-74.0079809409995,0,13
213,213,40.761942896511,-73.78896894871079,1,7
213,213,40.7546043825857,-73.8455486297607,1,8
213,213,40.7546694003755,-73.848123550415,1,8
213,213,40.7076238667875,-74.0079809409995,1,13
213,213,40.707627083214796,-74.0079752026013,1,13
213,213,40.707677000000004,-74.0081495,1,13
213,213,40.7466392223744,-73.94554138183591,1,17
213,213,40.75047562272479,-73.9402842521667,1,17
213,213,40.7546043825857,-73.8455486297607,1,17
213,213,40.7546694003755,-73.848123550415,1,18
213,213,40.7564573646771,-73.84606361389159,1,18
213,213,40.7568496094913,-73.8465210337982,1,18
213,213,40.761942896511,-73.78896894871079,2,1
213,213,40.7704343370712,-73.8083839416504,2,13
213,213,40.7546694003755,-73.848123550415,3,8
213,213,40.7546043825857,-73.8455486297607,3,8
213,213,40.707627083214796,-74.0079752026013,3,14
213,213,40.7076238667875,-74.0079809409995,3,14
213,213,40.756506126666295,-73.9880275726318,3,18
213,213,40.75691210542721,-73.9888137318568,3,18
213,213,40.7546043825857,-73.8455486297607,4,0
213,213,40.761942896511,-73.78896894871079,4,0
213,213,40.761942896511,-73.78896894871079,4,7
213,213,40.7546694003755,-73.848123550415,4,8
213,213,40.707627083214796,-74.0079752026013,4,14
213,213,40.761942896511,-73.78896894871079,4,23
213,213,40.76348632,-73.7863849666667,5,12
213,213,40.761942896511,-73.78896894871079,5,12
213,213,40.7802560257806,-73.84778739924592,5,15
213,213,40.761942896511,-73.78896894871079,5,18
213,213,40.76348632,-73.7863849666667,5,18
213,213,40.830079185063894,-73.9245494829852,5,19
213,213,40.8282772116192,-73.92655344439041,5,19
213,213,40.829757117720796,-73.92639803844109,5,19
213,213,40.761942896511,-73.78896894871079,6,10
213,213,40.76348632,-73.7863849666667,6,10
213,213,40.7649623004208,-73.7690075036731,6,11
213,213,40.757822686854404,-73.77980232238771,6,12
213,213,40.761942896511,-73.78896894871079,6,13
213,213,40.7802560257806,-73.84778739924592,6,14
214,214,40.761942896511,-73.78896894871079,0,0
214,214,40.7564573646771,-73.84606361389159,0,8
214,214,40.707627083214796,-74.0079752026013,0,9
214,214,40.7076238667875,-74.0079809409995,0,9
214,214,40.7466392223744,-73.94554138183591,0,18
214,214,40.75047562272479,-73.9402842521667,0,18
214,214,40.7546043825857,-73.8455486297607,0,18
214,214,40.779588219783,-73.7942397697686,0,19
214,214,40.761942896511,-73.78896894871079,1,23
214,214,40.7546043825857,-73.8455486297607,2,8
214,214,40.7546694003755,-73.848123550415,2,8
214,214,40.707627083214796,-74.0079752026013,2,9
214,214,40.7076238667875,-74.0079809409995,2,9
214,214,40.707677000000004,-74.0081495,2,13
214,214,40.707559170740296,-74.0079924177954,2,13
214,214,40.761942896511,-73.78896894871079,2,19
214,214,40.7546694003755,-73.848123550415,3,8
214,214,40.7546043825857,-73.8455486297607,3,8
214,214,40.707677000000004,-74.0081495,3,13
214,214,40.7498254009549,-73.8627576828003,4,8
214,214,40.707677000000004,-74.0081495,4,13
214,214,40.707559170740296,-74.0079924177954,4,13
214,214,40.7076238667875,-74.0079809409995,4,13
214,214,40.7103775644912,-74.0075540542603,4,17
214,214,40.75047562272479,-73.9402842521667,4,18
214,214,40.745597672434,-73.9032898322682,4,18
214,214,40.7491426612534,-73.8695812225342,4,18
214,214,40.8512155742824,-73.9520645141602,4,19
214,214,40.8538124533448,-73.9636087417603,4,19
215,215,40.761942896511,-73.78896894871079,2,7
215,215,40.7483948906801,-73.8764047622681,2,8
215,215,40.7476674318902,-73.883952498436,2,8
215,215,40.745597672434,-73.9032898322682,2,8
215,215,40.747614599377705,-73.883957862854,2,8
215,215,40.707627083214796,-74.0079752026013,2,10
215,215,40.7076238667875,-74.0079809409995,2,10
215,215,40.7466392223744,-73.94554138183591,2,18
215,215,40.75047562272479,-73.9402842521667,2,18
215,215,40.761942896511,-73.78896894871079,2,19
215,215,40.761942896511,-73.78896894871079,6,9
216,216,40.707053634554704,-74.00871545455071,2,13
216,216,40.745597672434,-73.9032898322682,3,8
216,216,40.75047562272479,-73.9402842521667,3,8
216,216,40.707627083214796,-74.0079752026013,3,13
216,216,40.7076238667875,-74.0079809409995,3,13
216,216,40.707627083214796,-74.0079752026013,4,8
216,216,40.7076238667875,-74.0079809409995,4,8
216,216,40.7468342989195,-73.8915538787842,4,20
216,216,40.7516084293307,-73.85540552119491,4,20
216,216,40.7546043825857,-73.8455486297607,4,20
216,216,40.7546694003755,-73.848123550415,4,20
216,216,40.761942896511,-73.78896894871079,4,23
216,216,40.75795,-73.78951640000001,5,10
216,216,40.761942896511,-73.78896894871079,5,16
217,217,40.761942896511,-73.78896894871079,0,7
217,217,40.68312,-73.97597900000001,0,20
217,217,40.7546694003755,-73.848123550415,1,8
217,217,40.7546043825857,-73.8455486297607,1,8
217,217,40.7466392223744,-73.94554138183591,1,8
217,217,40.707627083214796,-74.0079752026013,1,9
217,217,40.7076238667875,-74.0079809409995,1,9
217,217,40.707053634554704,-74.00871545455071,1,13
217,217,40.7546043825857,-73.8455486297607,1,19
217,217,40.7546694003755,-73.848123550415,1,19
217,217,40.761942896511,-73.78896894871079,1,19
217,217,40.7546694003755,-73.848123550415,2,8
217,217,40.7546043825857,-73.8455486297607,2,8
217,217,40.707627083214796,-74.0079752026013,2,11
217,217,40.745597672434,-73.9032898322682,2,18
217,217,40.7546694003755,-73.848123550415,2,18
217,217,40.7574045264095,-73.793498703626,2,19
217,217,40.761942896511,-73.78896894871079,3,7
217,217,40.7546694003755,-73.848123550415,3,8
217,217,40.7546043825857,-73.8455486297607,3,8
217,217,40.75047562272479,-73.9402842521667,3,8
217,217,40.707627083214796,-74.0079752026013,3,11
217,217,40.7076238667875,-74.0079809409995,3,11
217,217,40.761942896511,-73.78896894871079,4,1
217,217,40.761942896511,-73.78896894871079,4,7
217,217,40.7546043825857,-73.8455486297607,4,8
217,217,40.75047562272479,-73.9402842521667,4,8
217,217,40.7466392223744,-73.94554138183591,4,21
217,217,40.75047562272479,-73.9402842521667,4,21
217,217,40.7546043825857,-73.8455486297607,4,21
217,217,40.7546694003755,-73.848123550415,4,21
217,217,40.761942896511,-73.78896894871079,4,22
217,217,40.7866490043326,-73.8356776262957,5,15
217,217,40.7802560257806,-73.84778739924592,5,15
217,217,40.7859899426389,-73.83616582217091,5,21
217,217,40.763899,-73.787052,6,12
218,218,40.75047562272479,-73.9402842521667,0,19
218,218,40.747614599377705,-73.883957862854,0,20
218,218,40.7491426612534,-73.8695812225342,0,20
218,218,40.7546694003755,-73.848123550415,0,20
218,218,40.761942896511,-73.78896894871079,1,0
218,218,40.7546043825857,-73.8455486297607,1,18
218,218,40.7546694003755,-73.848123550415,1,19
218,218,40.761942896511,-73.78896894871079,3,7
218,218,40.7546694003755,-73.848123550415,4,23
218,218,40.761942896511,-73.78896894871079,5,9
218,218,40.7784872666667,-73.8393400666667,5,10
218,218,40.7542792926831,-73.9870834350586,5,10
218,218,40.7821110666109,-73.8033851030715,5,11
218,218,40.76357623650671,-73.8075685501099,5,13
218,218,40.7442213861398,-73.8510523447339,5,19
218,218,40.76348632,-73.7863849666667,6,16
218,218,40.7649623004208,-73.7690075036731,6,17
219,219,40.761942896511,-73.78896894871079,0,0
219,219,40.761942896511,-73.78896894871079,0,6
219,219,40.707677000000004,-74.0081495,0,17
219,219,40.7466392223744,-73.94554138183591,0,19
219,219,40.75047562272479,-73.9402842521667,0,19
219,219,40.7546043825857,-73.8455486297607,0,20
219,219,40.7546694003755,-73.848123550415,0,20
219,219,40.761942896511,-73.78896894871079,1,7
219,219,40.7546043825857,-73.8455486297607,1,8
219,219,40.707531,-74.00829499999999,1,13
219,219,40.745597672434,-73.9032898322682,1,19
219,219,40.7491426612534,-73.8695812225342,1,19
219,219,40.7546043825857,-73.8455486297607,1,19
219,219,40.7468342989195,-73.8915538787842,2,8
219,219,40.75047562272479,-73.9402842521667,2,8
219,219,40.7478213648372,-73.9301065779908,2,19
219,219,40.7508834619264,-73.9116722564422,2,19
219,219,40.7649623004208,-73.7690075036731,2,21
219,219,40.7574045264095,-73.793498703626,2,21
219,219,40.7466392223744,-73.94554138183591,4,9
219,219,40.707627083214796,-74.0079752026013,4,12
219,219,40.707531,-74.00829499999999,4,19
219,219,40.75047562272479,-73.9402842521667,4,21
219,219,40.745597672434,-73.9032898322682,4,21
219,219,40.7491426612534,-73.8695812225342,4,21
219,219,40.7546694003755,-73.848123550415,4,21
219,219,40.761942896511,-73.78896894871079,6,2
219,219,40.7716043688586,-73.7680864334106,6,12
219,219,40.7639444666667,-73.7868494666667,6,12
220,220,40.7476674318902,-73.883952498436,3,8
220,220,40.7468342989195,-73.8915538787842,3,8
220,220,40.707677000000004,-74.0081495,3,14
220,220,40.75047562272479,-73.9402842521667,3,18
220,220,40.745597672434,-73.9032898322682,3,19
220,220,40.7546043825857,-73.8455486297607,4,8
220,220,40.745597672434,-73.9032898322682,4,9
220,220,40.7466392223744,-73.94554138183591,4,19
220,220,40.7802560257806,-73.84778739924592,6,21
220,220,40.769034071985295,-73.83557998697592,6,21
221,221,40.7649623004208,-73.7690075036731,1,12
221,221,40.7546694003755,-73.848123550415,2,7
221,221,40.7466392223744,-73.94554138183591,2,18
221,221,40.745597672434,-73.9032898322682,2,18
221,221,40.7546043825857,-73.8455486297607,2,18
221,221,40.7546694003755,-73.848123550415,2,18
221,221,40.7546043825857,-73.8455486297607,4,8
221,221,40.78106234,-73.80276690000001,4,20
221,221,40.761942896511,-73.78896894871079,5,2
221,221,40.7784872666667,-73.8393400666667,5,12
222,222,40.7546694003755,-73.848123550415,0,8
222,222,40.707627083214796,-74.0079752026013,0,18
222,222,40.7466392223744,-73.94554138183591,0,18
222,222,40.75047562272479,-73.9402842521667,0,18
222,222,40.761942896511,-73.78896894871079,0,21
222,222,40.7546043825857,-73.8455486297607,1,8
222,222,40.7546043825857,-73.8455486297607,2,0
222,222,40.761942896511,-73.78896894871079,2,1
222,222,40.761942896511,-73.78896894871079,3,7
222,222,40.7546043825857,-73.8455486297607,3,8
222,222,40.7466392223744,-73.94554138183591,3,20
222,222,40.75047562272479,-73.9402842521667,3,20
222,222,40.745597672434,-73.9032898322682,3,20
222,222,40.7491426612534,-73.8695812225342,3,20
222,222,40.761942896511,-73.78896894871079,3,21
223,223,40.7546043825857,-73.8455486297607,2,8
223,223,40.747614599377705,-73.883957862854,2,20
223,223,40.7546043825857,-73.8455486297607,2,20
223,223,40.7546694003755,-73.848123550415,2,20
223,223,40.7113756089225,-74.0098860796909,3,9
223,223,40.707627083214796,-74.0079752026013,3,9
223,223,40.7076238667875,-74.0079809409995,3,9
223,223,40.707677000000004,-74.0081495,3,15
223,223,40.761942896511,-73.78896894871079,3,21
223,223,40.7546694003755,-73.848123550415,4,8
223,223,40.707627083214796,-74.0079752026013,4,19
223,223,40.7076238667875,-74.0079809409995,4,19
223,223,40.7113756089225,-74.0098860796909,4,19
223,223,40.7546043825857,-73.8455486297607,4,20
223,223,40.761942896511,-73.78896894871079,4,20
223,223,40.76420745687179,-73.78727134124009,5,16
223,223,40.7852765895091,-73.84143251739759,5,18
223,223,40.761942896511,-73.78896894871079,6,16
223,223,40.7828595918456,-73.83525835122809,6,17
224,224,40.8895556477592,-73.9758546952905,4,9
224,224,40.8895585831892,-73.97570547188991,4,9
224,224,40.884624759926794,-73.8876952686027,4,19
224,224,40.8090485625396,-73.9232922255895,4,20
224,224,40.776373032308996,-73.9469204130846,4,21
224,224,40.8980285481488,-73.86731596283249,5,1
224,224,40.89567307366461,-73.8766193389893,5,13
224,224,40.8955974946609,-73.87865145955979,5,13
224,224,40.940091785765,-74.000632781076,5,14
224,224,40.938992,-73.996904,5,14
224,224,40.90514482692821,-74.03167247772221,5,20
224,224,40.9361238852458,-73.9946042675044,6,12
224,224,40.9405899207875,-73.9931006962603,6,13
225,225,40.925837618486,-73.99671039518198,1,22
225,225,40.9260436032402,-73.9968022149357,1,22
225,225,40.940091785765,-74.000632781076,1,22
225,225,40.938992,-73.996904,1,22
225,225,40.8895556477592,-73.9758546952905,3,15
225,225,40.8895585831892,-73.97570547188991,3,15
225,225,40.9436017717097,-73.9975547790527,3,19
225,225,40.938992,-73.996904,3,21
225,225,40.8895585831892,-73.97570547188991,4,12
225,225,40.8895556477592,-73.9758546952905,4,12
225,225,40.9317453236145,-73.9958954929398,5,12
225,225,40.81309872799179,-73.9846855401993,5,14
225,225,40.8134519502244,-73.9823198318481,5,14
225,225,40.945582,-74.019574,5,17
225,225,40.945582,-74.019574,5,18
225,225,40.939687,-73.95999599999999,5,19
225,225,40.940419657901394,-73.9932728615043,6,13
225,225,40.9361238852458,-73.9946042675044,6,17
225,225,40.937150609045204,-73.9958810806274,6,17
225,225,40.940091785765,-74.000632781076,6,21
225,225,40.938992,-73.996904,6,21
226,226,40.8895556477592,-73.9758546952905,0,9
226,226,40.8895585831892,-73.97570547188991,0,9
226,226,40.8895556477592,-73.9758546952905,0,15
226,226,40.8895585831892,-73.97570547188991,0,15
226,226,40.8895556477592,-73.9758546952905,1,9
226,226,40.8895585831892,-73.97570547188991,1,9
226,226,40.9687185610926,-73.9548934146116,1,19
226,226,40.940091785765,-74.000632781076,1,23
226,226,40.938992,-73.996904,1,23
226,226,40.8895585831892,-73.97570547188991,2,9
226,226,40.940419657901394,-73.9932728615043,2,19
226,226,40.915718,-74.073044,3,18
226,226,40.9199011910117,-74.02652263641359,3,20
226,226,40.889655337428714,-74.02370924287021,3,22
226,226,40.938992,-73.996904,6,15
226,226,40.940419657901394,-73.9932728615043,6,15
226,226,40.9403467132736,-73.9953216160423,6,18
227,227,40.8895585831892,-73.97570547188991,0,9
227,227,40.8895556477592,-73.9758546952905,0,9
227,227,40.9199011910117,-74.02652263641359,0,19
227,227,40.8895585831892,-73.97570547188991,1,9
227,227,40.8895556477592,-73.9758546952905,1,9
227,227,40.9687185610926,-73.9548934146116,1,19
227,227,40.9691273185744,-73.95530669297959,1,19
227,227,40.940091785765,-74.000632781076,1,22
227,227,40.938992,-73.996904,1,22
227,227,40.8895556477592,-73.9758546952905,2,8
227,227,40.8895585831892,-73.97570547188991,2,8
227,227,40.940091785765,-74.000632781076,3,8
227,227,40.8895556477592,-73.9758546952905,3,9
227,227,40.8895585831892,-73.97570547188991,3,9
227,227,40.8895556477592,-73.9758546952905,4,9
227,227,40.8895585831892,-73.97570547188991,4,9
227,227,40.940091785765,-74.000632781076,4,16
227,227,40.938992,-73.996904,4,16
227,227,40.746317,-73.983226,4,21
227,227,40.7627473659917,-73.9818692207336,4,21
227,227,40.974094399669106,-74.0272552478623,5,17
228,228,40.940091785765,-74.000632781076,0,12
228,228,40.944310898043604,-73.9839814563788,0,12
228,228,40.8895556477592,-73.9758546952905,1,9
228,228,40.8895585831892,-73.97570547188991,1,9
228,228,40.9436017717097,-73.9975547790527,1,18
228,228,40.940091785765,-74.000632781076,6,8
228,228,40.7603429506717,-73.9969915930388,6,8
228,228,40.940419657901394,-73.9932728615043,6,9
228,228,40.8111969814449,-74.06047431701991,6,10
228,228,40.6870653629122,-74.18251991271971,6,10
229,229,40.8895585831892,-73.97570547188991,0,9
229,229,40.8895556477592,-73.9758546952905,0,9
229,229,40.8895585831892,-73.97570547188991,1,9
229,229,40.8895556477592,-73.9758546952905,2,9
229,229,40.8895585831892,-73.97570547188991,2,9
229,229,40.940091785765,-74.000632781076,2,17
229,229,40.7724170549684,-74.000632781076,2,17
229,229,40.8895585831892,-73.97570547188991,4,9
229,229,40.8895556477592,-73.9758546952905,4,9
229,229,40.925590024677,-73.96547019481659,6,9
229,229,40.92531766,-73.96501043,6,9
229,229,40.940091785765,-74.000632781076,6,10
229,229,40.941230070448704,-74.0894602237814,6,15
229,229,40.940091785765,-74.000632781076,6,17
230,230,40.8895106190414,-73.9756825144334,0,9
230,230,40.8895585831892,-73.97570547188991,0,9
230,230,40.8895106190414,-73.9756825144334,2,9
230,230,40.8895585831892,-73.97570547188991,2,9
230,230,40.8895556477592,-73.9758546952905,2,9
230,230,40.919966046880106,-74.06660556793209,2,18
230,230,40.8895106190414,-73.9756825144334,3,8
230,230,40.8895556477592,-73.9758546952905,3,8
230,230,40.8895585831892,-73.97570547188991,3,8
230,230,40.8872287570562,-73.9791433200775,3,12
230,230,40.8895585831892,-73.97570547188991,4,10
230,230,40.8895556477592,-73.9758546952905,4,10
230,230,40.907544987329004,-74.03167247772221,5,19
230,230,40.905793527518895,-74.0309858322144,5,19
230,230,40.931911,-73.9954734333333,5,19
230,230,40.940091785765,-74.000632781076,6,18
231,231,40.940091785765,-74.000632781076,0,10
231,231,40.9492980333333,-73.98774725,0,14
231,231,40.8895106190414,-73.9756825144334,1,9
231,231,40.8895556477592,-73.9758546952905,1,9
231,231,40.9414731360058,-74.00325818103309,1,18
231,231,40.8895556477592,-73.9758546952905,2,9
231,231,40.8895106190414,-73.9756825144334,2,9
231,231,40.8895106190414,-73.9756825144334,4,8
231,231,40.8895585831892,-73.97570547188991,4,8
231,231,40.945582,-74.019574,4,17
231,231,40.921634000000005,-74.116872,5,15
231,231,40.940419657901394,-73.9932728615043,6,10
231,231,40.901349181432295,-73.999522,6,11
232,232,40.8895106190414,-73.9756825144334,0,9
232,232,40.8895556477592,-73.9758546952905,1,8
232,232,40.8895106190414,-73.9756825144334,1,8
232,232,40.8895585831892,-73.97570547188991,1,8
232,232,40.940091785765,-74.000632781076,4,7
232,232,40.938779668127395,-73.99695396423341,4,7
232,232,40.8895106190414,-73.9756825144334,4,15
232,232,40.8895585831892,-73.97570547188991,4,15
232,232,40.824689135265004,-73.97373112061709,4,20
232,232,40.938779668127395,-73.99695396423341,5,9
232,232,40.958479186304395,-74.0693950653076,5,12
232,232,40.9557365163354,-74.0681719779968,5,13
232,232,40.9087439831401,-74.0336872341195,5,17
232,232,40.937150609045204,-73.9958810806274,5,19
232,232,40.945582,-74.019574,5,21
233,233,40.9192202005511,-74.0648138523102,0,18
233,233,40.8895585831892,-73.97570547188991,1,8
233,233,40.8895106190414,-73.9756825144334,1,8
233,233,40.8895556477592,-73.9758546952905,1,8
233,233,40.938779668127395,-73.99695396423341,1,20
233,233,40.940091785765,-74.000632781076,2,7
233,233,40.938779668127395,-73.99695396423341,2,7
233,233,40.8895556477592,-73.9758546952905,2,8
233,233,40.910667297995,-74.03597079516709,2,22
233,233,40.938779668127395,-73.99695396423341,3,8
233,233,40.940091785765,-74.000632781076,3,8
233,233,40.908497,-74.057716,3,8
233,233,40.9387553541081,-73.9942932128906,4,10
233,233,40.90118235712721,-74.0413525466842,4,18
233,233,40.937150609045204,-73.9958810806274,5,16
234,234,40.8895585831892,-73.97570547188991,0,8
234,234,40.8895106190414,-73.9756825144334,0,8
234,234,40.8895556477592,-73.9758546952905,1,9
234,234,40.8895585831892,-73.97570547188991,1,9
234,234,40.8895106190414,-73.9756825144334,1,9
234,234,40.8895556477592,-73.9758546952905,2,8
234,234,40.8895585831892,-73.97570547188991,4,9
234,234,40.8895106190414,-73.9756825144334,4,9
234,234,40.8895556477592,-73.9758546952905,4,9
234,234,40.956342516263106,-74.0690277157403,4,17
234,234,40.9563401565814,-74.06836509704591,4,17
234,234,40.9557365163354,-74.0681719779968,4,18
234,234,40.958479186304395,-74.0693950653076,4,19
234,234,40.9174268414085,-74.0570723548571,5,13
234,234,40.941099,-73.996668,5,18
234,234,40.8114381522955,-74.0677964687347,6,9
234,234,40.8134844303353,-74.074330329895,6,13
235,235,40.8895556477592,-73.9758546952905,0,9
235,235,40.9140028639542,-74.0500387622404,0,19
235,235,40.8895585831892,-73.97570547188991,1,9
235,235,40.8895556477592,-73.9758546952905,1,9
235,235,40.8895556477592,-73.9758546952905,2,9
235,235,40.945611,-74.0201063333333,2,18
235,235,40.8895585831892,-73.97570547188991,3,9
235,235,40.8895106190414,-73.9756825144334,3,9
235,235,40.8895556477592,-73.9758546952905,3,9
235,235,40.8950874187666,-73.97672707593179,3,13
235,235,40.9317453236145,-73.9958954929398,3,19
235,235,40.695769756069296,-74.17732715606691,4,10
236,236,40.8895106190414,-73.9756825144334,0,9
236,236,40.8895585831892,-73.97570547188991,0,9
236,236,40.938779668127395,-73.99695396423341,1,0
236,236,40.940091785765,-74.000632781076,1,0
236,236,40.8895585831892,-73.97570547188991,2,8
236,236,40.8895106190414,-73.9756825144334,2,8
236,236,40.8895585831892,-73.97570547188991,3,12
236,236,40.8895106190414,-73.9756825144334,3,12
236,236,40.938779668127395,-73.99695396423341,4,7
236,236,40.940091785765,-74.000632781076,4,7
236,236,40.8895585831892,-73.97570547188991,4,9
236,236,40.7564898726738,-73.9862680435181,4,20
236,236,40.7570516224721,-73.9859557023833,4,20
236,236,40.7591113789453,-73.9795450679418,4,22
236,236,40.7589206283909,-73.9792523660094,4,22
236,236,40.758682653049,-73.9786784393583,4,22
236,236,40.9317453236145,-73.9958954929398,5,12
236,236,40.9325010639086,-73.9959471417763,6,15
236,236,40.923028,-73.985749,6,18
237,237,40.8895556477592,-73.9758546952905,0,9
237,237,40.940091785765,-74.000632781076,1,8
237,237,40.938779668127395,-73.99695396423341,1,8
237,237,40.8895585831892,-73.97570547188991,1,11
237,237,40.917923056455,-74.05836582183841,1,19
237,237,40.940091785765,-74.000632781076,2,8
237,237,40.938779668127395,-73.99695396423341,2,8
237,237,40.8895556477592,-73.9758546952905,2,8
237,237,40.9181824873106,-74.07540321350099,2,19
237,237,40.918326,-74.0755067,2,21
237,237,40.9160207151703,-74.0764793554218,2,21
237,237,40.914647654331,-74.07557487487792,2,21
237,237,40.940091785765,-74.000632781076,2,23
237,237,40.938779668127395,-73.99695396423341,2,23
237,237,40.8895585831892,-73.97570547188991,4,9
237,237,40.8248634971204,-73.9736679869573,4,19
237,237,40.8134519502244,-73.9823198318481,4,20
237,237,40.9317453236145,-73.9958954929398,5,12
237,237,40.940091785765,-74.000632781076,6,12
237,237,40.9355071249427,-73.9570286766595,6,13
238,238,40.8895585831892,-73.97570547188991,0,10
238,238,40.8895106190414,-73.9756825144334,0,10
238,238,40.8895106190414,-73.9756825144334,1,9
238,238,40.8895556477592,-73.9758546952905,1,9
238,238,40.9405785799026,-73.99271800000001,4,17
238,238,40.9173354418021,-74.0756607055664,4,20
238,238,40.918326,-74.0755067,4,20
238,238,40.9185716316849,-74.0751028060913,4,20
238,238,40.940091785765,-74.000632781076,4,23
238,238,40.9134801450354,-73.9985418319702,5,13
238,238,40.9256235368664,-73.9665968860636,5,18
238,238,40.940091785765,-74.000632781076,5,23
238,238,40.940091785765,-74.000632781076,6,11
238,238,40.938779668127395,-73.99695396423341,6,11
239,239,40.8083117723184,-73.9609265327454,0,5
239,239,40.7638957937666,-73.98261554174421,1,5
239,239,40.78534773308221,-73.9757169506171,1,6
239,239,40.8082874103376,-73.9588022232056,1,7
239,239,40.8073961017739,-73.9634572799919,1,10
239,239,40.758728399405605,-73.9785579145439,1,12
239,239,40.7638957937666,-73.98261554174421,1,22
239,239,40.76615400781471,-73.9834419786498,2,12
239,239,40.7564898726738,-73.9862680435181,2,14
239,239,40.756031284103706,-73.9856859664808,2,14
239,239,40.7638957937666,-73.98261554174421,2,20
239,239,40.8022697271481,-73.9568549394608,2,21
239,239,40.728560370739295,-73.9910863514236,2,21
239,239,40.7638957937666,-73.98261554174421,3,5
239,239,40.809829,-73.958117,3,7
239,239,40.756031284103706,-73.9856859664808,3,10
239,239,40.75831461619261,-73.97728379045729,3,16
239,239,40.7638957937666,-73.98261554174421,3,21
239,239,40.7638957937666,-73.98261554174421,4,4
239,239,40.756031284103706,-73.9856859664808,4,13
239,239,40.7557643260914,-73.98581222588659,4,22
239,239,40.7638957937666,-73.98261554174421,5,0
239,239,40.747631,-73.98613,5,11
239,239,40.7493903283235,-73.9828623253591,5,20
239,239,40.7638957937666,-73.98261554174421,6,6
239,239,40.768160982687604,-73.9645535650699,6,7
239,239,40.753727972632106,-73.98368835767091,6,11
239,239,40.7564898726738,-73.9862680435181,6,20
239,239,40.7641784543719,-73.9825925851127,6,21
240,240,40.7480917591995,-73.98507188546,0,0
240,240,40.794834930848,-73.97142385887321,0,6
240,240,40.8083117723184,-73.9609265327454,0,6
240,240,40.756031284103706,-73.9856859664808,0,11
240,240,40.7595730799586,-73.98524405790691,0,19
240,240,40.7641784543719,-73.9825925851127,1,2
240,240,40.76968680597621,-73.9842295646667,1,5
240,240,40.808157479622295,-73.9613771438599,1,7
240,240,40.75831461619261,-73.97728379045729,1,11
240,240,40.776043992331,-73.9814964027685,1,12
240,240,40.715517334400786,-74.00338442886691,2,10
240,240,40.749457899999996,-73.98316,2,12
240,240,40.753727972632106,-73.98368835767091,2,13
240,240,40.7477446485639,-73.9853024482727,2,23
240,240,40.7459015602145,-73.9881422709251,3,3
240,240,40.75503606545,-73.9865123901755,3,5
240,240,40.75579902029821,-73.9837059785788,3,10
240,240,40.7559409,-73.992405,4,6
240,240,40.7164845029905,-73.9901509077402,4,11
240,240,40.774215000000005,-73.981176,5,9
240,240,40.75831461619261,-73.97728379045729,5,9
240,240,40.75827064058871,-73.9854736209294,5,10
240,240,40.747631,-73.98613,5,12
240,240,40.8022697271481,-73.9568549394608,5,19
240,240,40.750818017713,-73.9869313397177,5,21
241,241,40.747631,-73.98613,1,14
241,241,40.7371935817703,-73.99653553962709,1,21
241,241,40.8083117723184,-73.9609265327454,2,6
241,241,40.8083117723184,-73.9609265327454,3,6
241,241,40.809154,-73.962223,3,7
241,241,40.7584567749838,-73.98914046612941,3,12
241,241,40.756031284103706,-73.9856859664808,3,13
241,241,40.7595730799586,-73.98524405790691,5,0
241,241,40.757550338091605,-73.98486527832,5,5
241,241,40.76968680597621,-73.9842295646667,5,7
241,241,40.753727972632106,-73.98368835767091,5,9
241,241,40.75831461619261,-73.97728379045729,5,11
241,241,40.7584567749838,-73.98914046612941,5,13
241,241,40.76624009550361,-73.9766295072408,5,13
242,242,40.807049833333295,-73.9644895666667,0,7
242,242,40.8071510914575,-73.96368686900591,0,8
242,242,40.7584567749838,-73.98914046612941,0,12
242,242,40.7584567749838,-73.98914046612941,0,20
242,242,40.7370985738055,-73.99039768167009,1,23
242,242,40.78534773308221,-73.9757169506171,2,9
242,242,40.756031284103706,-73.9856859664808,2,10
242,242,40.7948129917847,-73.96233802963441,2,20
242,242,40.774215000000005,-73.981176,3,1
242,242,40.76968680597621,-73.9842295646667,3,6
242,242,40.7563090751854,-73.9854736209294,3,11
242,242,40.753727972632106,-73.98368835767091,4,8
242,242,40.75831461619261,-73.97728379045729,4,10
242,242,40.760195719108,-73.98485380013899,4,10
242,242,40.769719307502996,-73.96691322326659,4,11
242,242,40.770312,-73.9666074514389,4,12
242,242,40.7584567749838,-73.98914046612941,4,20
242,242,40.75503606545,-73.9865123901755,4,23
242,242,40.76968680597621,-73.9842295646667,5,6
242,242,40.7587562428093,-73.97866122153229,5,8
242,242,40.72703334632849,-73.9952125792375,5,9
243,243,40.645089355976296,-73.7845230102539,0,19
243,243,40.7948129917847,-73.96233802963441,0,23
243,243,40.753727972632106,-73.98368835767091,0,23
